category,lat,lon,name,amenity
social_care,51.6554937,-0.2020177,inTouch Home Care,social_facility
social_care,51.6988459,-0.1902648,Adapt Home,social_facility
social_care,51.5123526,0.0606474,Staples House,social_facility
social_care,51.513113,-0.0493275,Create Day Centre,social_facility
social_care,51.5179355,0.0125522,Celia Hammond Animal Trust,animal_shelter
social_care,51.4973041,-0.2155894,Mind,social_facility
social_care,51.5620333,-0.0750784,,shelter
social_care,51.5099511,-0.1366096,,shelter
social_care,51.512839,-0.073315,,shelter
social_care,51.4454637,-0.0800288,,shelter
social_care,51.3211337,-0.1062481,Hayes Court,social_facility
social_care,51.3192087,-0.105404,Acorn Lodge,social_facility
social_care,51.4485915,-0.3377056,,shelter
social_care,51.448641,0.3228379,,shelter
social_care,51.3962081,0.1077095,Foodbank Centre,social_facility
social_care,51.3226411,-0.2064344,Priory House - Retirement Living,social_facility
social_care,51.5380307,-0.0056728,,social_facility
social_care,51.4656585,-0.2678535,Sheen Lane Day Centre,social_facility
social_care,51.4551902,-0.313153,The Real Junk Food Project Twickenham,social_facility
social_care,51.3794097,-0.0864868,Croydon Mencap (The Enterprise Lounge),social_facility
social_care,51.3281992,-0.4108982,Holly Place,social_facility
social_care,51.5424416,-0.0612484,,social_facility
social_care,51.4978346,-0.2912854,,shelter
social_care,51.6392904,-0.4687899,Citizens Advice,social_facility
social_care,51.6602503,-0.5059767,,shelter
social_care,51.3761416,-0.0177733,Mobility Centre,social_facility
social_care,51.3772127,-0.0207228,Care Outlook,social_facility
social_care,51.487545,-0.0224601,,shelter
social_care,51.5259888,0.0290447,"Time for young people, Newham",social_facility
social_care,51.5183899,0.0134758,,shelter
social_care,51.4797825,0.1801266,Citizens Advice Bexley,social_facility
social_care,51.4655234,0.0093933,Age Exchange,social_facility
social_care,51.3970868,-0.0797893,,shelter
social_care,51.2998612,0.2304249,,shelter
social_care,51.591767,-0.02755,,social_facility
social_care,51.5691595,-0.2562161,,shelter
social_care,51.5260824,-0.1920812,Beachcroft House,social_facility
social_care,51.4413746,-0.020178,Lewisham Fostering Hub,social_facility
social_care,51.4326407,-0.0169655,Beverley Martins Social Care Services,social_facility
social_care,51.4246637,-0.0158693,,shelter
social_care,51.6537508,-0.2084734,,social_facility
social_care,51.4213432,-0.1749421,,shelter
social_care,51.5578891,-0.3612802,,shelter
social_care,51.5504993,-0.0526129,Hackney Community Law Centre,social_facility
social_care,51.4060208,0.0171194,5000 Homeless Project,social_facility
social_care,51.4059545,0.016868,Bromley Foodbank,social_facility
social_care,51.4563669,-0.0140106,Lewisham Donation Hub,social_facility
social_care,51.4532397,-0.0079993,The Larder Ministries,social_facility
social_care,51.5580186,-0.1118345,,shelter
social_care,51.557016,-0.0738435,North London Action for the Homeless,social_facility
social_care,51.5801682,-0.3350669,Seva Care Group,social_facility
social_care,51.3900298,-0.2829346,Ephesians Healthcare,social_facility
social_care,51.4761925,-0.2006086,Andrew Robson Bridge Club,social_facility
social_care,51.341827,-0.0182087,New Addington Womans Centre,social_facility
social_care,51.5219376,-0.0304614,,shelter
social_care,51.6433759,-0.1145216,,shelter
social_care,51.4526677,-0.1475714,Clapham South Deep Level Shelter,shelter
social_care,51.4524859,-0.14746,Clapham South Deep Level Shelter,shelter
social_care,51.3870171,-0.0655962,,shelter
social_care,51.3869292,-0.0654926,,shelter
social_care,51.5484596,0.0260662,Kay Rowe Children's Centre,social_facility
social_care,51.6933603,-0.1674594,,social_facility
social_care,51.4168648,0.044055,,shelter
social_care,51.4167174,0.0446047,,shelter
social_care,51.4429687,-0.0284,,social_facility
social_care,51.477936,-0.1231984,Stockwell Partnership,social_facility
social_care,51.4491805,0.3100368,,shelter
social_care,51.4490435,0.3100162,,shelter
social_care,51.4826105,0.0031249,,shelter
social_care,51.4827259,0.0036445,,shelter
social_care,51.4953961,-0.2864706,,shelter
social_care,51.6333496,-0.131837,Helping Hands,social_facility
social_care,51.5747326,-0.1110671,Holy Trinity Stroud Green Food Bank,social_facility
social_care,51.5467326,-0.4786641,,shelter
social_care,51.5468329,-0.4787117,,shelter
social_care,51.5472294,-0.4791714,,shelter
social_care,51.5367046,-0.248569,Crisis Skylight Brent,social_facility
social_care,51.5039373,-0.2512723,,shelter
social_care,51.3945207,0.1792416,Swanley & District Food Bank,social_facility
social_care,51.6296529,-0.1266148,Southgate Mosque Food Bank,social_facility
social_care,51.6667134,-0.071757,Elsyng House Care Home,social_facility
social_care,51.5427053,0.0095616,Magic Care Moments,social_facility
social_care,51.5419926,-0.1391303,,shelter
social_care,51.548551,-0.1918272,,shelter
social_care,51.4996535,0.0704066,Br3akfree Respite Care,social_facility
social_care,51.4841692,-0.092918,,social_facility
social_care,51.5262531,-0.1383837,Hopscotch,social_facility
social_care,51.3891725,-0.3043885,Elysium Care,social_facility
social_care,51.4007903,-0.3006971,Kingston Rehabilitation Centre,social_facility
social_care,51.3987923,-0.2955446,The Glow Rest Home,social_facility
social_care,51.3857077,-0.3001057,Elysium Care,social_facility
social_care,51.3849536,-0.3027423,Southborough Nursing Home,social_facility
social_care,51.382086,-0.3080463,Bourne House Nursing Home,social_facility
social_care,51.3840873,-0.2905805,Rosclare Residential Home,social_facility
social_care,51.3815997,-0.3031352,Milverton Nursing Home,social_facility
social_care,51.383555,-0.288713,Acorn Lodge,social_facility
social_care,51.3949048,-0.2935249,Surbiton Care Home,social_facility
social_care,51.4125006,-0.2826619,Kingston Care Home,social_facility
social_care,51.5939922,0.2347992,Visiting Angels Senior Home Care East Londonx,social_facility
social_care,51.3906939,-0.2977829,Elysium Care,social_facility
social_care,51.4972193,-0.0823377,,social_facility
social_care,51.4982668,-0.0500242,,shelter
social_care,51.4749378,-0.0243997,999 Club,social_facility
social_care,51.3835304,-0.4167161,Citizens Advice Elmbridge (West),social_facility
social_care,51.5431781,-0.0030556,,shelter
social_care,51.5886075,-0.0599823,,shelter
social_care,51.4597963,-0.0118545,Onwards & Upwards,social_facility
social_care,51.3961003,0.3003668,,shelter
social_care,51.5106928,-0.3691829,,shelter
social_care,51.5092162,-0.3681222,,shelter
social_care,51.5320701,0.0529799,Fellowship House Children's Centre,social_facility
social_care,51.5808152,0.0592856,Supporting Care Redbridge,social_facility
social_care,51.566189,-0.1184817,,shelter
social_care,51.5470002,-0.2323011,GUEST HOUSE,shelter
social_care,51.5471075,-0.2321913,,shelter
social_care,51.6173432,-0.264289,Sydmar Lodge Care Home,social_facility
social_care,51.4721697,-0.2738101,,shelter
social_care,51.4237177,-0.1302662,Unique Personnel,social_facility
social_care,51.47489,-0.1468103,,shelter
social_care,51.4915932,-0.2753178,,shelter
social_care,51.3897734,0.0458242,Ashglade,social_facility
social_care,51.407372,0.0314905,Clairleigh Nursing Home,social_facility
social_care,51.3638999,-0.0042728,Coloma Court Nursing Home,social_facility
social_care,51.3954286,-0.0203338,Beckenham Park Care Home,social_facility
social_care,51.4170265,0.0134177,Florence Nursing Home,social_facility
social_care,51.4111957,0.0239668,Springfield - Care Home Physical Disabilities,social_facility
social_care,51.4142923,0.0774568,Fallowfield,social_facility
social_care,51.3965181,0.0455332,Elmwood,social_facility
social_care,51.4229719,0.0500071,Elmstead Care Home,social_facility
social_care,51.3486443,0.0883037,Foxbridge House,social_facility
social_care,51.4138975,0.0776526,Fairlight,social_facility
social_care,51.4124835,0.0249506,High View Care Services,social_facility
social_care,51.4128787,0.005874,Greenhill Nursing Home,social_facility
social_care,51.4025055,-0.0082478,Jansondean Care Home,social_facility
social_care,51.4154381,0.0261247,Sundridge Court Nursing Home,social_facility
social_care,51.4043611,-0.0118285,Oak Lodge Care Home,social_facility
social_care,51.4087682,0.0041735,The Heathers Residential Care Home,social_facility
social_care,51.4131882,0.0791869,Prince George Duke Of Kent Court,social_facility
social_care,51.4099343,0.0390637,St Cecilia's - Care Home with Nursing Physical Disabilities,social_facility
social_care,51.344528,0.0330582,Tanglewood,social_facility
social_care,51.5861063,-0.087038,,social_facility
social_care,51.5804928,-0.3902919,,shelter
social_care,51.5808067,-0.3898303,,shelter
social_care,51.5785308,-0.388716,,shelter
social_care,51.5806251,-0.3907755,,shelter
social_care,51.5806089,-0.3903988,,shelter
social_care,51.5570387,0.0013649,Waltham Forest Youth and Family Resilience Service,social_facility
social_care,51.5218646,-0.0475759,PositiveEast,social_facility
social_care,51.47836,-0.0157949,mammakind,social_facility
social_care,51.406725,-0.0319082,Carepoint,social_facility
social_care,51.4740463,-0.1797667,,shelter
social_care,51.4856943,0.2292939,Purfleet Community pantry,social_facility
social_care,51.3625625,-0.1847829,Sutton Social Club,social_facility
social_care,51.5786463,-0.3884289,,shelter
social_care,51.5786293,-0.3882906,,shelter
government,51.3564913,-0.1954917,,government
government,51.5458475,-0.1034281,Upper Street Area Housing Office,government
government,51.3973413,0.1728008,West Kent Housing,government
government,51.5530041,-0.1424933,The Highgate Centre,government
government,51.4647511,-0.1612063,Shakespeare House,serviced_office
government,51.5404307,0.0004554,Housing Hub,government
government,51.5145623,-0.0729474,Government Digital Service,government
government,51.5081267,-0.1653951,The Royal Parks,government
government,51.4936478,-0.1464199,National Highways,government
government,51.4927302,-0.1471213,Human Tissue Authority,government
government,51.4927212,-0.1471623,London Probation Trust,government
government,51.4927056,-0.1471018,Health Protection Agency,government
government,51.4926968,-0.1471403,Medicines and Healthcare Products Regulatory Agency,government
government,51.5564708,-0.0076124,Regulatory Services,government
government,51.5016201,-0.1266307,His Majesty's Revenue and Customs,government
government,51.3719788,-0.0986129,Croydon Register Office,government
government,51.5534602,-0.2913774,HM Revenue & Customs Enquiry Centre,government
government,51.5950153,-0.1087117,Alexandra Court,government
government,51.5014892,-0.1266504,"Department for Culture, Media and Sport",government
government,51.5149449,-0.0759411,Financial Services Compensation Scheme,government
government,51.5009993,-0.0931937,National Probation Service,government
government,51.5899106,-0.3809632,Milman's Neighbourhood Resource Centre,government
government,51.5787334,0.185027,Mercury House,government
government,51.4795643,0.324818,Grays Register Office,government
government,51.510952,-0.058539,Tower Hamlets Register Office,government
government,51.6127428,-0.1759969,North Finchley Theory Test Centre,government
government,51.5002839,-0.1412708,The State Rooms entrance,government
government,51.5017744,-0.1292941,HM Treasury,government
government,51.2935412,-0.3288262,Leatherhead Registry Office,government
government,51.5441541,-0.0557296,Hackney Council Children & Young People's Services,government
government,51.5324484,-0.0303049,Bow & North Poplar One Stop Shop,government
government,51.6596026,-0.5062931,Chorleywood Parish Council,government
government,51.5007275,-0.0166287,Financial Ombudsman,government
government,51.5219609,-0.0835448,Ministry of Defence Defence Relationship Management,government
government,51.3693439,-0.1012392,Probation Office,government
government,51.529264,-0.1954804,CNWL NHS Offices,government
government,51.5001309,-0.1345477,Crown Prosecution Service,government
government,51.3329234,-0.2646616,Epsom & Ewell Borough Council,government
government,51.5229194,-0.1513692,Central London Community Healthcare NHS Trust,government
government,51.5229143,-0.151535,NHS West London Clinical Commissioning Group,government
government,51.5228961,-0.1517591,NHS Hammersmith and Fulham CCG,government
government,51.5236159,-0.1706553,Regeneration Space,government
government,51.5421329,-0.009999,Financial Conduct Authority,government
government,51.5420353,-0.009704,Payment Systems Regulator,government
government,51.5422513,-0.0098023,Nursing and Midwifery Council,government
government,51.5422123,-0.0094237,Insolvency Service,government
government,51.4711721,-0.2784385,North Sheen Cemetery Office,government
government,51.5281636,-0.0833128,Hackney Opportunity Hub,government
government,51.5214582,-0.1600987,Old Marylebone Town Hall,government
government,51.5015239,-0.2399417,Shepherd's Bush Probation Office,government
government,51.3598114,-0.1938613,HM Courts & Tribunals Service,government
government,51.6451376,-0.1859135,Barnet Driving Test Centre,government
government,51.510854,-0.0803822,UK Visas and Immigration,government
government,51.5989941,-0.0598807,Lansdowne Road Probation Office,government
government,51.5052046,-0.0240914,Competition & Markets Authority,government
government,51.5598782,0.0106363,National Probation Service,government
government,51.5600521,0.0107115,Families Directorate,government
government,51.5225127,0.0186898,Community Resource Centre,government
government,51.5003971,-0.1238922,Speaker's House,government
government,51.5087196,0.0244956,HM Passport Office,government
government,51.4808854,-0.1143303,Lambeth & Southwark Housing Association,government
government,51.3609511,-0.1504333,Sutton Jobcentre Plus,government
government,51.5162458,0.0173458,Canning Town Housing Hub,government
government,51.4970712,-0.143252,National Cyber Security Centre,government
government,51.4998733,-0.1309053,UK Research and Innovation,government
government,51.5095957,-0.3235104,Probation Service,government
government,51.5425016,-0.0117939,Care Quality Commission,government
government,51.5059157,-0.0256106,Civil Aviation Authority,government
government,51.4478067,-0.3255729,Achieving for Children,government
government,51.4872644,-0.1243541,Secret Intelligence Service,government
government,51.4956165,-0.1297871,Office for National Statistics,government
government,51.660602,-0.4061645,Watford Registration Office,government
government,51.6473636,-0.2525989,DVSA,government
government,51.5075801,0.0484552,London Ambulance Service Emergency Operations Centre North,government
government,51.488732,-0.0962948,DVLA Theory Test Centre,government
government,51.5076944,0.0485566,London Ambulance Service Dockside Education Centre,government
government,51.5315641,-0.0750886,Estate Environment and Dupport Services Team,government
government,51.4580542,-0.1178351,Lambeth Archives,government
government,51.4184094,0.117981,Theory Test Centre,government
government,51.4999315,-0.1246151,House of Commons,government
government,51.4988669,-0.1248263,House of Lords,government
government,51.5818842,-0.1241756,Whittington Health Services Headquarters,government
government,51.5019232,-0.1292717,UK Export Finance,government
government,51.5019971,-0.1292605,Government Internal Audit Agency,government
